file,ok,n_failed,elapsed_sec,first_error
BPagano-RtDriven/2021-07-11-BPagano-RtDriven.parquet,TRUE,0,16.14460563659668,NA
CEID-Walk/2022-11-28-CEID-Walk.parquet,TRUE,0,12.131479740142822,NA
CMU-TimeSeries/2023-02-13-CMU-TimeSeries.parquet,TRUE,0,39.89219617843628,NA
CovidAnalytics-DELPHI/2020-10-19-CovidAnalytics-DELPHI.parquet,TRUE,0,20.75585389137268,NA
COVIDhub_CDC-ensemble/2022-06-13-COVIDhub_CDC-ensemble.parquet,TRUE,0,43.128767251968384,NA
COVIDhub-4_week_ensemble/2022-04-11-COVIDhub-4_week_ensemble.parquet,TRUE,0,388.43450689315796,NA
COVIDhub-baseline/2022-01-17-COVIDhub-baseline.parquet,TRUE,0,802.6754117012024,NA
COVIDhub-ensemble/2021-11-01-COVIDhub-ensemble.parquet,TRUE,0,116.54501175880432,NA
COVIDhub-trained_ensemble/2022-08-01-COVIDhub-trained_ensemble.parquet,TRUE,0,403.26309156417847,NA
CU-nochange/2022-01-02-CU-nochange.parquet,TRUE,0,545.7255609035492,NA
CU-scenario_low/2020-10-25-CU-scenario_low.parquet,TRUE,0,530.4240753650665,NA
CU-scenario_mid/2021-02-28-CU-scenario_mid.parquet,TRUE,0,537.4760894775391,NA
CU-select/2021-09-05-CU-select.parquet,TRUE,0,559.8660764694214,NA
CUBoulder-COVIDLSTM/2022-12-04-CUBoulder-COVIDLSTM.parquet,TRUE,0,321.62349796295166,NA
epiforecasts-ensemble1/2021-11-15-epiforecasts-ensemble1.parquet,TRUE,0,8.164312601089478,NA
FAIR-NRAR/2021-07-21-FAIR-NRAR.parquet,TRUE,0,337.8911123275757,NA
FRBSF_Wilson-Econometric/2022-01-31-FRBSF_Wilson-Econometric.parquet,TRUE,0,179.49610662460327,NA
GT-DeepCOVID/2020-07-06-GT-DeepCOVID.parquet,TRUE,0,5.7122015953063965,NA
HKUST-DNN/2022-05-30-HKUST-DNN.parquet,TRUE,0,5.756888151168823,NA
IHME-CurveFit/2021-05-17-IHME-CurveFit.parquet,TRUE,0,191.04565405845642,NA
JHU_CSSE-DECOM/2020-11-22-JHU_CSSE-DECOM.parquet,TRUE,0,13.465734243392944,NA
JHU_IDD-CovidSP/2023-06-04-JHU_IDD-CovidSP.parquet,TRUE,0,20.986172199249268,NA
JHUAPL-Gecko/2021-06-20-JHUAPL-Gecko.parquet,TRUE,0,48.111618995666504,NA
Karlen-pypm/2021-02-28-Karlen-pypm.parquet,TRUE,0,56.49316740036011,NA
LANL-GrowthRate/2020-06-18-LANL-GrowthRate.parquet,TRUE,0,9.075438976287842,NA
LUcompUncertLab-VAR_3streams/2022-06-20-LUcompUncertLab-VAR_3streams.parquet,TRUE,0,311.6232581138611,NA
MIT_CritData-GBCF/2022-04-03-MIT_CritData-GBCF.parquet,TRUE,0,7.6919105052948,NA
MIT-Cassandra/2023-01-09-MIT-Cassandra.parquet,TRUE,0,14.778177499771118,NA
MOBS-GLEAM_COVID/2023-09-18-MOBS-GLEAM_COVID.parquet,TRUE,0,20.171290159225464,NA
NotreDame-FRED/2020-10-12-NotreDame-FRED.parquet,TRUE,0,4.375061511993408,NA
prolix-euclidean/2022-02-18-prolix-euclidean.parquet,TRUE,0,6.896723985671997,NA
PSI-DRAFT/2021-05-31-PSI-DRAFT.parquet,TRUE,0,10.829292058944702,NA
QJHong-Encounter/2022-10-16-QJHong-Encounter.parquet,TRUE,0,4.034953355789185,NA
SDSC_ISG-TrendModel/2022-05-29-SDSC_ISG-TrendModel.parquet,TRUE,0,5.63847279548645,NA
SteveMcConnell-CovidComplete/2022-05-02-SteveMcConnell-CovidComplete.parquet,TRUE,0,7.9083662033081055,NA
TTU-squider/2023-02-05-TTU-squider.parquet,TRUE,0,4.949300289154053,NA
UChicagoCHATTOPADHYAY-UnIT/2021-01-24-UChicagoCHATTOPADHYAY-UnIT.parquet,FALSE,1,171.93859434127808,"?: Required task ID/output type/output type ID combinations missing.  
 See `missing` attribute for details."
UCSD_NEU-DeepGLEAM/2021-09-13-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,8.066749811172485,NA
UMass-MechBayes/2021-06-13-UMass-MechBayes.parquet,TRUE,0,8.471549987792969,NA
UMass-trends_ensemble/2023-04-03-UMass-trends_ensemble.parquet,TRUE,0,19.19485330581665,NA
USC-SI_kJalpha/2020-06-28-USC-SI_kJalpha.parquet,TRUE,0,7.743741750717163,NA
UT-Mobility/2021-03-22-UT-Mobility.parquet,TRUE,0,7.964967489242554,NA
UVA-Ensemble/2022-04-25-UVA-Ensemble.parquet,TRUE,0,379.77795934677124,NA
YYG-ParamSearch/2020-07-28-YYG-ParamSearch.parquet,TRUE,0,17.407601833343506,NA
