file,ok,n_failed,elapsed_sec,first_error
AIMdyn-SlidingKoopman/2023-02-05-AIMdyn-SlidingKoopman.parquet,TRUE,0,5.306040287017822,NA
BPagano-RtDriven/2022-06-26-BPagano-RtDriven.parquet,TRUE,0,73.93237781524658,NA
CEPH-Rtrend_covid/2023-10-30-CEPH-Rtrend_covid.parquet,TRUE,0,22.18754005432129,NA
CMU-TimeSeries/2024-02-05-CMU-TimeSeries.parquet,TRUE,0,31.172464609146118,NA
CovidAnalytics-DELPHI/2021-10-11-CovidAnalytics-DELPHI.parquet,TRUE,0,26.56614661216736,NA
COVIDhub_CDC-ensemble/2023-06-05-COVIDhub_CDC-ensemble.parquet,TRUE,0,32.333587884902954,NA
COVIDhub-4_week_ensemble/2023-04-03-COVIDhub-4_week_ensemble.parquet,TRUE,0,31.617599487304688,NA
COVIDhub-baseline/2023-01-09-COVIDhub-baseline.parquet,TRUE,0,1005.9002873897552,NA
COVIDhub-ensemble/2022-10-24-COVIDhub-ensemble.parquet,TRUE,0,147.41143369674683,NA
COVIDhub-trained_ensemble/2023-07-31-COVIDhub-trained_ensemble.parquet,TRUE,0,30.803028106689453,NA
CU-nochange/2023-01-08-CU-nochange.parquet,TRUE,0,746.5705399513245,NA
CU-scenario_low/2021-08-22-CU-scenario_low.parquet,TRUE,0,760.7715120315552,NA
CU-scenario_mid/2022-03-06-CU-scenario_mid.parquet,TRUE,0,777.1331560611725,NA
CU-select/2022-09-11-CU-select.parquet,TRUE,0,743.3358614444733,NA
DDS-NBDS/2020-10-12-DDS-NBDS.parquet,TRUE,0,18.706971168518066,NA
FAIR-NRAR/2021-01-16-FAIR-NRAR.parquet,TRUE,0,460.00439262390137,NA
FAIR-NRAR/2021-10-03-FAIR-NRAR.parquet,TRUE,0,435.2946524620056,NA
Geneva-DetGrowth/2020-11-08-Geneva-DetGrowth.parquet,TRUE,0,4.345163106918335,NA
GT-DeepCOVID/2021-06-28-GT-DeepCOVID.parquet,TRUE,0,58.50515913963318,NA
IBF-TimeSeries/2020-12-14-IBF-TimeSeries.parquet,TRUE,0,3.5448217391967773,NA
Imperial-ensemble1/2020-06-28-Imperial-ensemble1.parquet,TRUE,0,2.860360622406006,NA
JHU_CSSE-DECOM/2021-12-05-JHU_CSSE-DECOM.parquet,TRUE,0,19.33131504058838,NA
JHU_UNC_GAS-StatMechPool/2021-04-11-JHU_UNC_GAS-StatMechPool.parquet,TRUE,0,222.41054701805115,NA
JHUAPL-Gecko/2022-06-13-JHUAPL-Gecko.parquet,TRUE,0,63.76332473754883,NA
Karlen-pypm/2022-03-27-Karlen-pypm.parquet,TRUE,0,63.583125591278076,NA
LANL-GrowthRate/2020-12-07-LANL-GrowthRate.parquet,TRUE,0,741.2033913135529,NA
Microsoft-DeepSTIA/2021-07-12-Microsoft-DeepSTIA.parquet,TRUE,0,111.57739639282227,NA
MIT_ISOLAT-Mixtures/2021-11-01-MIT_ISOLAT-Mixtures.parquet,TRUE,0,12.123900651931763,NA
MOBS-GLEAM_COVID/2020-09-14-MOBS-GLEAM_COVID.parquet,TRUE,0,10.563162326812744,NA
MUNI-ARIMA/2021-08-16-MUNI-ARIMA.parquet,TRUE,0,14.555273056030273,NA
OHT-nbx/2023-12-18-OHT-nbx.parquet,TRUE,0,13.25344467163086,NA
PSI-DICE/2022-06-27-PSI-DICE.parquet,TRUE,0,51.997572898864746,NA
PSI-DRAFT/2022-05-23-PSI-DRAFT.parquet,TRUE,0,9.450920343399048,NA
RobertWalraven-ESG/2021-04-12-RobertWalraven-ESG.parquet,TRUE,0,19.056246280670166,NA
SGroup-RandomForest/2023-07-03-SGroup-RandomForest.parquet,TRUE,0,24.30701732635498,NA
STH-3PU/2020-08-09-STH-3PU.parquet,TRUE,0,3.5657169818878174,NA
UA-EpiCovDA/2021-04-04-UA-EpiCovDA.parquet,TRUE,0,10.969290018081665,NA
UCLA-SuEIR/2021-07-04-UCLA-SuEIR.parquet,TRUE,0,40.45049810409546,NA
UCSD_NEU-DeepGLEAM/2022-10-17-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,10.581315040588379,NA
UMass-sarix/2022-08-08-UMass-sarix.parquet,TRUE,0,42.75576162338257,NA
UMass-trends_ensemble/2024-04-08-UMass-trends_ensemble.parquet,TRUE,0,27.760315418243408,NA
USC-SI_kJalpha/2021-06-13-USC-SI_kJalpha.parquet,TRUE,0,387.89481806755066,NA
UT-Osiris/2023-02-13-UT-Osiris.parquet,TRUE,0,43.87331247329712,NA
Wadhwani_AI-BayesOpt/2020-12-14-Wadhwani_AI-BayesOpt.parquet,TRUE,0,22.09130835533142,NA
YYG-ParamSearch/2020-09-17-YYG-ParamSearch.parquet,TRUE,0,14.377448797225952,NA
