file,ok,n_failed,elapsed_sec,first_error
BPagano-RtDriven/2021-12-05-BPagano-RtDriven.parquet,TRUE,0,14.978850603103638,NA
CEPH-Rtrend_covid/2023-03-27-CEPH-Rtrend_covid.parquet,TRUE,0,13.254008531570435,NA
CMU-TimeSeries/2023-07-10-CMU-TimeSeries.parquet,TRUE,0,13.826198816299438,NA
CovidAnalytics-DELPHI/2021-03-15-CovidAnalytics-DELPHI.parquet,TRUE,0,17.091339111328125,NA
COVIDhub_CDC-ensemble/2022-11-07-COVIDhub_CDC-ensemble.parquet,TRUE,0,40.59124755859375,NA
COVIDhub-4_week_ensemble/2022-09-05-COVIDhub-4_week_ensemble.parquet,TRUE,0,369.8698892593384,NA
COVIDhub-baseline/2022-06-13-COVIDhub-baseline.parquet,TRUE,0,662.7820127010345,NA
COVIDhub-ensemble/2022-03-28-COVIDhub-ensemble.parquet,TRUE,0,99.3461127281189,NA
COVIDhub-trained_ensemble/2022-12-26-COVIDhub-trained_ensemble.parquet,TRUE,0,350.87173199653625,NA
CU-nochange/2022-05-29-CU-nochange.parquet,TRUE,0,521.6714413166046,NA
CU-scenario_low/2021-01-24-CU-scenario_low.parquet,TRUE,0,510.45936465263367,NA
CU-scenario_mid/2021-07-25-CU-scenario_mid.parquet,TRUE,0,498.6939380168915,NA
CU-select/2022-02-06-CU-select.parquet,TRUE,0,496.56629371643066,NA
CWRU-COVID_19Predict/2022-02-20-CWRU-COVID_19Predict.parquet,TRUE,0,19.204607009887695,NA
FAIR-NRAR/2020-11-29-FAIR-NRAR.parquet,TRUE,0,34.83003211021423,NA
FAIR-NRAR/2021-08-22-FAIR-NRAR.parquet,TRUE,0,299.99981594085693,NA
Geneva-DetGrowth/2020-05-04-Geneva-DetGrowth.parquet,TRUE,0,1.8417038917541504,NA
GT-DeepCOVID/2020-11-30-GT-DeepCOVID.parquet,TRUE,0,40.75693869590759,NA
HKUST-DNN/2022-10-31-HKUST-DNN.parquet,TRUE,0,5.498923063278198,NA
IHME-CurveFit/2021-11-19-IHME-CurveFit.parquet,TRUE,0,181.0095512866974,NA
JHU_CSSE-DECOM/2021-04-25-JHU_CSSE-DECOM.parquet,TRUE,0,13.089011907577515,NA
JHU_IDD-CovidSP/2024-02-04-JHU_IDD-CovidSP.parquet,TRUE,0,16.856404304504395,NA
JHUAPL-Gecko/2021-11-14-JHUAPL-Gecko.parquet,TRUE,0,43.52894878387451,NA
Karlen-pypm/2021-07-25-Karlen-pypm.parquet,TRUE,0,48.410802125930786,NA
LANL-GrowthRate/2020-08-27-LANL-GrowthRate.parquet,TRUE,0,581.8979818820953,NA
LUcompUncertLab-VAR_3streams/2022-11-21-LUcompUncertLab-VAR_3streams.parquet,TRUE,0,275.60491013526917,NA
MIT_ISOLAT-Mixtures/2021-04-05-MIT_ISOLAT-Mixtures.parquet,TRUE,0,9.16551160812378,NA
MITCovAlliance-SIR/2020-12-28-MITCovAlliance-SIR.parquet,TRUE,0,564.0724718570709,NA
MOBS-GLEAM_COVID/2024-03-04-MOBS-GLEAM_COVID.parquet,TRUE,0,18.825132369995117,NA
NotreDame-mobility/2020-08-31-NotreDame-mobility.parquet,TRUE,0,9.404018878936768,NA
prolix-euclidean/2022-04-04-prolix-euclidean.parquet,TRUE,0,5.488451719284058,NA
PSI-DRAFT/2021-10-25-PSI-DRAFT.parquet,TRUE,0,9.275963068008423,NA
RobertWalraven-ESG/2020-09-14-RobertWalraven-ESG.parquet,TRUE,0,623.880777835846,NA
SDSC_ISG-TrendModel/2022-10-30-SDSC_ISG-TrendModel.parquet,TRUE,0,5.297861814498901,NA
STH-3PU/2020-06-24-STH-3PU.parquet,TRUE,0,1.9042587280273438,NA
UA-EpiCovDA/2020-09-06-UA-EpiCovDA.parquet,TRUE,0,6.967431545257568,NA
UChicagoCHATTOPADHYAY-UnIT/2021-08-08-UChicagoCHATTOPADHYAY-UnIT.parquet,FALSE,1,150.90630269050598,"?: Required task ID/output type/output type ID combinations missing.  
 See `missing` attribute for details."
UCSD_NEU-DeepGLEAM/2022-02-14-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,7.126138210296631,NA
UMass-MechBayes/2021-11-07-UMass-MechBayes.parquet,TRUE,0,7.5925867557525635,NA
UMass-trends_ensemble/2023-09-11-UMass-trends_ensemble.parquet,TRUE,0,17.747559785842896,NA
USC-SI_kJalpha/2020-11-15-USC-SI_kJalpha.parquet,TRUE,0,134.9925148487091,NA
UT-Osiris/2022-07-18-UT-Osiris.parquet,TRUE,0,34.38896369934082,NA
UVA-Ensemble/2022-09-19-UVA-Ensemble.parquet,TRUE,0,335.76134300231934,NA
YYG-ParamSearch/2020-08-18-YYG-ParamSearch.parquet,TRUE,0,13.144632339477539,NA
