file,ok,n_failed,elapsed_sec,first_error
BPagano-RtDriven/2021-03-07-BPagano-RtDriven.parquet,TRUE,0,14.624212980270386,NA
CEID-Walk/2022-06-06-CEID-Walk.parquet,TRUE,0,11.655625343322754,NA
CMU-TimeSeries/2022-10-10-CMU-TimeSeries.parquet,TRUE,0,40.4476113319397,NA
CovidAnalytics-DELPHI/2020-06-15-CovidAnalytics-DELPHI.parquet,TRUE,0,4.711458921432495,NA
COVIDhub_CDC-ensemble/2022-02-07-COVIDhub_CDC-ensemble.parquet,TRUE,0,40.63864350318909,NA
COVIDhub-4_week_ensemble/2021-12-06-COVIDhub-4_week_ensemble.parquet,TRUE,0,342.6593372821808,NA
COVIDhub-baseline/2021-09-13-COVIDhub-baseline.parquet,TRUE,0,702.7277789115906,NA
COVIDhub-ensemble/2021-06-28-COVIDhub-ensemble.parquet,TRUE,0,334.8189494609833,NA
COVIDhub-trained_ensemble/2022-03-28-COVIDhub-trained_ensemble.parquet,TRUE,0,334.19009923934937,NA
CU-nochange/2021-08-22-CU-nochange.parquet,TRUE,0,484.0823755264282,NA
CU-scenario_low/2020-08-09-CU-scenario_low.parquet,TRUE,0,482.7537086009979,NA
CU-scenario_mid/2020-11-22-CU-scenario_mid.parquet,TRUE,0,480.9727535247803,NA
CU-select/2021-05-02-CU-select.parquet,TRUE,0,512.951244354248,NA
CUBoulder-COVIDLSTM/2022-07-17-CUBoulder-COVIDLSTM.parquet,TRUE,0,289.752578496933,NA
epiforecasts-ensemble1/2021-07-05-epiforecasts-ensemble1.parquet,TRUE,0,7.956067085266113,NA
FAIR-NRAR/2021-06-23-FAIR-NRAR.parquet,TRUE,0,308.77519631385803,NA
FRBSF_Wilson-Econometric/2021-09-27-FRBSF_Wilson-Econometric.parquet,TRUE,0,167.19812726974487,NA
GT_CHHS-COVID19/2021-02-20-GT_CHHS-COVID19.parquet,TRUE,0,3.8846280574798584,NA
HKUST-DNN/2022-01-24-HKUST-DNN.parquet,TRUE,0,5.47817587852478,NA
IHME-CurveFit/2020-12-07-IHME-CurveFit.parquet,TRUE,0,176.55315375328064,NA
JCB-PRM/2020-10-12-JCB-PRM.parquet,TRUE,0,7.763190746307373,NA
JHU_IDD-CovidSP/2023-01-15-JHU_IDD-CovidSP.parquet,TRUE,0,121.12137985229492,NA
JHUAPL-Gecko/2021-02-15-JHUAPL-Gecko.parquet,TRUE,0,40.36688494682312,NA
Karlen-pypm/2020-10-25-Karlen-pypm.parquet,TRUE,0,50.9568657875061,NA
LANL-GrowthRate/2020-04-23-LANL-GrowthRate.parquet,TRUE,0,5.407480239868164,NA
LosAlamos_NAU-CModel_SDVaxVar/2022-04-18-LosAlamos_NAU-CModel_SDVaxVar.parquet,TRUE,0,7.690612316131592,NA
MIT_CritData-GBCF/2021-11-21-MIT_CritData-GBCF.parquet,TRUE,0,7.912344694137573,NA
MIT-Cassandra/2022-08-01-MIT-Cassandra.parquet,TRUE,0,14.337989807128906,NA
MOBS-GLEAM_COVID/2023-05-08-MOBS-GLEAM_COVID.parquet,TRUE,0,19.034255743026733,NA
NotreDame-FRED/2020-06-08-NotreDame-FRED.parquet,TRUE,0,2.7972004413604736,NA
prolix-euclidean/2022-01-27-prolix-euclidean.parquet,TRUE,0,6.9809181690216064,NA
PSI-DRAFT/2021-01-25-PSI-DRAFT.parquet,TRUE,0,10.365749597549438,NA
QJHong-Encounter/2022-06-13-QJHong-Encounter.parquet,TRUE,0,3.797633647918701,NA
SDSC_ISG-TrendModel/2022-01-23-SDSC_ISG-TrendModel.parquet,TRUE,0,2.8291139602661133,NA
SteveMcConnell-CovidComplete/2021-12-27-SteveMcConnell-CovidComplete.parquet,TRUE,0,7.493792295455933,NA
TTU-squider/2022-10-02-TTU-squider.parquet,TRUE,0,4.917490720748901,NA
UChicago-CovidIL_40/2020-05-11-UChicago-CovidIL_40.parquet,TRUE,0,2.140681505203247,NA
UCSD_NEU-DeepGLEAM/2021-05-10-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,7.389343023300171,NA
UMass-MechBayes/2021-02-07-UMass-MechBayes.parquet,TRUE,0,104.69827365875244,NA
UMass-trends_ensemble/2022-11-14-UMass-trends_ensemble.parquet,TRUE,0,41.48387598991394,NA
USACE-ERDC_SEIR/2020-07-24-USACE-ERDC_SEIR.parquet,TRUE,0,10.828534364700317,NA
UT-Mobility/2020-08-24-UT-Mobility.parquet,TRUE,0,8.001743078231812,NA
UVA-Ensemble/2021-12-20-UVA-Ensemble.parquet,TRUE,0,357.8547637462616,NA
YYG-ParamSearch/2020-07-10-YYG-ParamSearch.parquet,TRUE,0,18.550909757614136,NA
