file,ok,n_failed,elapsed_sec,first_error
BPagano-RtDriven/2021-05-30-BPagano-RtDriven.parquet,TRUE,0,13.961403369903564,NA
CEID-Walk/2022-09-26-CEID-Walk.parquet,TRUE,0,11.492664813995361,NA
CMU-TimeSeries/2023-01-02-CMU-TimeSeries.parquet,TRUE,0,31.951894760131836,NA
CovidAnalytics-DELPHI/2020-09-07-CovidAnalytics-DELPHI.parquet,TRUE,0,16.012625694274902,NA
COVIDhub_CDC-ensemble/2022-05-02-COVIDhub_CDC-ensemble.parquet,TRUE,0,40.53188180923462,NA
COVIDhub-4_week_ensemble/2022-02-28-COVIDhub-4_week_ensemble.parquet,TRUE,0,352.9426579475403,NA
COVIDhub-baseline/2021-12-06-COVIDhub-baseline.parquet,TRUE,0,670.3940312862396,NA
COVIDhub-ensemble/2021-09-20-COVIDhub-ensemble.parquet,TRUE,0,192.24949073791504,NA
COVIDhub-trained_ensemble/2022-06-20-COVIDhub-trained_ensemble.parquet,TRUE,0,362.26309061050415,NA
CU-nochange/2021-11-21-CU-nochange.parquet,TRUE,0,517.9772388935089,NA
CU-scenario_low/2020-10-04-CU-scenario_low.parquet,TRUE,0,490.4498746395111,NA
CU-scenario_mid/2021-01-17-CU-scenario_mid.parquet,TRUE,0,522.8677141666412,NA
CU-select/2021-07-25-CU-select.parquet,TRUE,0,535.8653428554535,NA
CUBoulder-COVIDLSTM/2022-10-23-CUBoulder-COVIDLSTM.parquet,TRUE,0,308.7159810066223,NA
epiforecasts-ensemble1/2021-09-27-epiforecasts-ensemble1.parquet,TRUE,0,8.525973558425903,NA
FAIR-NRAR/2021-07-12-FAIR-NRAR.parquet,TRUE,0,312.42670130729675,NA
FRBSF_Wilson-Econometric/2021-12-20-FRBSF_Wilson-Econometric.parquet,TRUE,0,132.14678168296814,NA
GT-DeepCOVID/2020-05-25-GT-DeepCOVID.parquet,TRUE,0,4.882488965988159,NA
HKUST-DNN/2022-04-18-HKUST-DNN.parquet,TRUE,0,5.776360988616943,NA
IHME-CurveFit/2021-03-18-IHME-CurveFit.parquet,TRUE,0,191.51828718185425,NA
JHU_CSSE-DECOM/2020-10-05-JHU_CSSE-DECOM.parquet,TRUE,0,9.691903591156006,NA
JHU_IDD-CovidSP/2023-04-16-JHU_IDD-CovidSP.parquet,TRUE,0,19.98302173614502,NA
JHUAPL-Gecko/2021-05-09-JHUAPL-Gecko.parquet,TRUE,0,46.107320070266724,NA
Karlen-pypm/2021-01-17-Karlen-pypm.parquet,TRUE,0,52.85190153121948,NA
LANL-GrowthRate/2020-05-28-LANL-GrowthRate.parquet,TRUE,0,6.103826522827148,NA
LUcompUncertLab-VAR_3streams/2022-05-09-LUcompUncertLab-VAR_3streams.parquet,TRUE,0,275.0944323539734,NA
MIT_CritData-GBCF/2022-02-20-MIT_CritData-GBCF.parquet,TRUE,0,7.75641131401062,NA
MIT-Cassandra/2022-10-31-MIT-Cassandra.parquet,TRUE,0,14.10515832901001,NA
MOBS-GLEAM_COVID/2023-07-31-MOBS-GLEAM_COVID.parquet,TRUE,0,20.269409894943237,NA
NotreDame-FRED/2020-08-31-NotreDame-FRED.parquet,TRUE,0,4.169882535934448,NA
prolix-euclidean/2022-02-10-prolix-euclidean.parquet,TRUE,0,6.823065280914307,NA
PSI-DRAFT/2021-04-19-PSI-DRAFT.parquet,TRUE,0,9.782179594039917,NA
QJHong-Encounter/2022-09-05-QJHong-Encounter.parquet,TRUE,0,3.8056819438934326,NA
SDSC_ISG-TrendModel/2022-04-17-SDSC_ISG-TrendModel.parquet,TRUE,0,5.434972286224365,NA
SteveMcConnell-CovidComplete/2022-03-21-SteveMcConnell-CovidComplete.parquet,TRUE,0,8.023923397064209,NA
TTU-squider/2022-12-25-TTU-squider.parquet,TRUE,0,5.070833921432495,NA
UChicagoCHATTOPADHYAY-UnIT/2020-12-06-UChicagoCHATTOPADHYAY-UnIT.parquet,FALSE,1,160.53204870224,"?: Required task ID/output type/output type ID combinations missing.  
 See `missing` attribute for details."
UCSD_NEU-DeepGLEAM/2021-08-02-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,7.5494544506073,NA
UMass-MechBayes/2021-05-02-UMass-MechBayes.parquet,TRUE,0,101.79527592658997,NA
UMass-trends_ensemble/2023-02-13-UMass-trends_ensemble.parquet,TRUE,0,40.938093423843384,NA
USACE-ERDC_SEIR/2020-09-21-USACE-ERDC_SEIR.parquet,TRUE,0,119.83285760879517,NA
UT-Mobility/2020-11-30-UT-Mobility.parquet,TRUE,0,7.935185670852661,NA
UVA-Ensemble/2022-03-14-UVA-Ensemble.parquet,TRUE,0,340.5783452987671,NA
YYG-ParamSearch/2020-07-22-YYG-ParamSearch.parquet,TRUE,0,16.363232135772705,NA
