file,ok,n_failed,elapsed_sec,first_error
BPagano-RtDriven/2021-11-14-BPagano-RtDriven.parquet,TRUE,0,14.987301588058472,NA
CEPH-Rtrend_covid/2023-03-06-CEPH-Rtrend_covid.parquet,TRUE,0,13.253965377807617,NA
CMU-TimeSeries/2023-06-19-CMU-TimeSeries.parquet,TRUE,0,14.84224247932434,NA
CovidAnalytics-DELPHI/2021-02-22-CovidAnalytics-DELPHI.parquet,TRUE,0,16.97293186187744,NA
COVIDhub_CDC-ensemble/2022-10-17-COVIDhub_CDC-ensemble.parquet,TRUE,0,40.81844973564148,NA
COVIDhub-4_week_ensemble/2022-08-15-COVIDhub-4_week_ensemble.parquet,TRUE,0,349.53695845603943,NA
COVIDhub-baseline/2022-05-23-COVIDhub-baseline.parquet,TRUE,0,683.7071225643158,NA
COVIDhub-ensemble/2022-03-07-COVIDhub-ensemble.parquet,TRUE,0,98.12023138999939,NA
COVIDhub-trained_ensemble/2022-12-05-COVIDhub-trained_ensemble.parquet,TRUE,0,376.8125777244568,NA
CU-nochange/2022-05-08-CU-nochange.parquet,TRUE,0,488.6995692253113,NA
CU-scenario_low/2021-01-03-CU-scenario_low.parquet,TRUE,0,475.40072870254517,NA
CU-scenario_mid/2021-07-04-CU-scenario_mid.parquet,TRUE,0,476.1148884296417,NA
CU-select/2022-01-16-CU-select.parquet,TRUE,0,485.32984256744385,NA
CWRU-COVID_19Predict/2022-01-30-CWRU-COVID_19Predict.parquet,TRUE,0,18.19293475151062,NA
FAIR-NRAR/2020-11-19-FAIR-NRAR.parquet,TRUE,0,33.80175042152405,NA
FAIR-NRAR/2021-08-19-FAIR-NRAR.parquet,TRUE,0,293.6526005268097,NA
Geneva-DetGrowth/2020-04-27-Geneva-DetGrowth.parquet,TRUE,0,1.8323607444763184,NA
GT-DeepCOVID/2020-11-09-GT-DeepCOVID.parquet,TRUE,0,30.71941375732422,NA
HKUST-DNN/2022-10-10-HKUST-DNN.parquet,TRUE,0,5.086177587509155,NA
IHME-CurveFit/2021-10-18-IHME-CurveFit.parquet,TRUE,0,166.90223741531372,NA
JHU_CSSE-DECOM/2021-04-04-JHU_CSSE-DECOM.parquet,TRUE,0,12.59182596206665,NA
JHU_IDD-CovidSP/2024-01-14-JHU_IDD-CovidSP.parquet,TRUE,0,17.79585862159729,NA
JHUAPL-Gecko/2021-10-24-JHUAPL-Gecko.parquet,TRUE,0,44.16398787498474,NA
Karlen-pypm/2021-07-04-Karlen-pypm.parquet,TRUE,0,52.11929512023926,NA
LANL-GrowthRate/2020-08-17-LANL-GrowthRate.parquet,TRUE,0,575.0132768154144,NA
LUcompUncertLab-VAR_3streams/2022-10-24-LUcompUncertLab-VAR_3streams.parquet,TRUE,0,292.7878429889679,NA
MIT_ISOLAT-Mixtures/2021-03-15-MIT_ISOLAT-Mixtures.parquet,TRUE,0,9.837569236755371,NA
MITCovAlliance-SIR/2020-10-12-MITCovAlliance-SIR.parquet,TRUE,0,499.9343464374542,NA
MOBS-GLEAM_COVID/2024-02-12-MOBS-GLEAM_COVID.parquet,TRUE,0,18.978842735290527,NA
NotreDame-mobility/2020-08-10-NotreDame-mobility.parquet,TRUE,0,9.283950328826904,NA
prolix-euclidean/2022-03-30-prolix-euclidean.parquet,TRUE,0,5.915313243865967,NA
PSI-DRAFT/2021-10-04-PSI-DRAFT.parquet,TRUE,0,9.768562078475952,NA
RobertWalraven-ESG/2020-08-30-RobertWalraven-ESG.parquet,TRUE,0,650.9962298870087,NA
SDSC_ISG-TrendModel/2022-10-09-SDSC_ISG-TrendModel.parquet,TRUE,0,5.213300943374634,NA
STH-3PU/2020-06-21-STH-3PU.parquet,TRUE,0,1.942964792251587,NA
UA-EpiCovDA/2020-08-16-UA-EpiCovDA.parquet,TRUE,0,7.24877667427063,NA
UChicagoCHATTOPADHYAY-UnIT/2021-06-27-UChicagoCHATTOPADHYAY-UnIT.parquet,FALSE,1,149.80057740211487,"?: Required task ID/output type/output type ID combinations missing.  
 See `missing` attribute for details."
UCSD_NEU-DeepGLEAM/2022-01-24-UCSD_NEU-DeepGLEAM.parquet,TRUE,0,7.123957395553589,NA
UMass-MechBayes/2021-10-17-UMass-MechBayes.parquet,TRUE,0,7.611861944198608,NA
UMass-trends_ensemble/2023-08-21-UMass-trends_ensemble.parquet,TRUE,0,18.639896869659424,NA
USC-SI_kJalpha/2020-10-25-USC-SI_kJalpha.parquet,TRUE,0,140.2459259033203,NA
UT-Osiris/2022-06-20-UT-Osiris.parquet,TRUE,0,30.002089977264404,NA
UVA-Ensemble/2022-08-29-UVA-Ensemble.parquet,TRUE,0,346.64869952201843,NA
YYG-ParamSearch/2020-08-15-YYG-ParamSearch.parquet,TRUE,0,14.379504919052124,NA
