file,ok,n_failed,elapsed_sec,first_error
AMM-EpiInvert/2022-12-12-AMM-EpiInvert.parquet,TRUE,0,11.85642957687378,NA
CEID-Walk/2021-01-25-CEID-Walk.parquet,TRUE,0,433.5360071659088,NA
CMU-TimeSeries/2021-06-07-CMU-TimeSeries.parquet,TRUE,0,30.00709867477417,NA
Covid19Sim-Simulator/2021-01-03-Covid19Sim-Simulator.parquet,TRUE,0,243.60570573806763,NA
COVIDhub_CDC-ensemble/2021-03-29-COVIDhub_CDC-ensemble.parquet,TRUE,0,456.4658145904541,NA
COVIDhub-4_week_ensemble/2021-01-25-COVIDhub-4_week_ensemble.parquet,TRUE,0,451.3768618106842,NA
COVIDhub-baseline/2020-11-02-COVIDhub-baseline.parquet,TRUE,0,891.8564066886902,NA
COVIDhub-ensemble/2020-08-17-COVIDhub-ensemble.parquet,TRUE,0,415.150919675827,NA
COVIDhub-trained_ensemble/2021-05-17-COVIDhub-trained_ensemble.parquet,TRUE,0,466.1890161037445,NA
CU-nochange/2020-11-15-CU-nochange.parquet,TRUE,0,666.2220513820648,NA
CU-scenario_high/2021-04-04-CU-scenario_high.parquet,TRUE,0,640.5293374061584,NA
CU-scenario_mid/2020-05-21-CU-scenario_mid.parquet,TRUE,0,5.257134199142456,NA
CU-select/2020-09-13-CU-select.parquet,TRUE,0,679.7010011672974,NA
CUB_PopCouncil-SLSTM/2023-04-29-CUB_PopCouncil-SLSTM.parquet,TRUE,0,27.93199324607849,NA
epiforecasts-ensemble1/2020-08-24-epiforecasts-ensemble1.parquet,TRUE,0,9.886816501617432,NA
FAIR-NRAR/2021-05-02-FAIR-NRAR.parquet,TRUE,0,432.6997628211975,NA
FDANIHASU-Sweight/2021-07-12-FDANIHASU-Sweight.parquet,TRUE,0,4.31173300743103,NA
Google_Harvard-CPF/2021-05-30-Google_Harvard-CPF.parquet,TRUE,0,130.00389528274536,NA
GT-DeepCOVID/2023-02-20-GT-DeepCOVID.parquet,TRUE,0,51.824383020401,NA
IEM_MED-CovidProject/2022-02-21-IEM_MED-CovidProject.parquet,TRUE,0,15.49982476234436,NA
IUPUI-HkPrMobiDyR/2021-03-22-IUPUI-HkPrMobiDyR.parquet,TRUE,0,16.181087017059326,NA
JHU_IDD-CovidSP/2021-09-26-JHU_IDD-CovidSP.parquet,TRUE,0,88.63292527198792,NA
JHUAPL-Bucky/2021-10-18-JHUAPL-Bucky.parquet,TRUE,0,924.995035648346,NA
JHUAPL-SLPHospEns/2022-05-23-JHUAPL-SLPHospEns.parquet,TRUE,0,47.08738374710083,NA
KITmetricslab-select_ensemble/2022-02-14-KITmetricslab-select_ensemble.parquet,TRUE,0,15.89136004447937,NA
LNQ-ens1/2020-12-20-LNQ-ens1.parquet,FALSE,1,422.62664818763733,"?: Required task ID/output type/output type ID combinations missing.  
 See `missing` attribute for details."
MIT_CritData-GBCF/2020-12-27-MIT_CritData-GBCF.parquet,TRUE,0,9.305941581726074,NA
MIT-Cassandra/2021-08-30-MIT-Cassandra.parquet,TRUE,0,17.504358530044556,NA
MOBS-GLEAM_COVID/2022-06-20-MOBS-GLEAM_COVID.parquet,TRUE,0,54.3496515750885,NA
MUNI-ARIMA/2023-05-22-MUNI-ARIMA.parquet,TRUE,0,26.162434101104736,NA
PandemicCentral-USCounty/2021-01-10-PandemicCentral-USCounty.parquet,TRUE,0,437.9841330051422,NA
PSI-DICE/2024-03-04-PSI-DICE.parquet,TRUE,0,24.047191858291626,NA
QJHong-Encounter/2021-08-02-QJHong-Encounter.parquet,TRUE,0,4.7435548305511475,NA
RPI_UW-Mob_Collision/2020-10-04-RPI_UW-Mob_Collision.parquet,TRUE,0,7.5010786056518555,NA
SteveMcConnell-CovidComplete/2021-02-08-SteveMcConnell-CovidComplete.parquet,TRUE,0,9.788097381591797,NA
TTU-squider/2021-11-14-TTU-squider.parquet,TRUE,0,6.332092761993408,NA
UCF-AEM/2022-01-09-UCF-AEM.parquet,TRUE,0,4.565748691558838,NA
UCSB-ACTS/2020-11-22-UCSB-ACTS.parquet,TRUE,0,43.35273623466492,NA
UMass-gbq/2024-04-08-UMass-gbq.parquet,TRUE,0,28.80612325668335,NA
UMass-sarix/2024-04-29-UMass-sarix.parquet,TRUE,0,19.60529613494873,NA
UMich-RidgeTfReg/2022-03-14-UMich-RidgeTfReg.parquet,TRUE,0,17.057884693145752,NA
USC-SI_kJalpha/2023-02-19-USC-SI_kJalpha.parquet,TRUE,0,180.67578840255737,NA
UVA-Ensemble/2021-02-01-UVA-Ensemble.parquet,TRUE,0,420.8313548564911,NA
YYG-ParamSearch/2020-05-26-YYG-ParamSearch.parquet,TRUE,0,18.443760633468628,NA
